ticket_id,brand,channel,category,priority,created_at,resolved_at,agent_id,satisfaction_score
T0004566,agoda,social,general query,Urgent,2025-01-03 03:12:00,2025-01-04 02:27:36,A0012,
T0003673,agoda,social,Billing ,High,2024-07-04 14:26:00,2024-07-05 02:24:48,A0035,
T0000312,KAYAK,phone,Technical Issue,Urgent,2025-05-09 22:01:00,2025-05-10 09:58:36,A0009,3
T0000045,priceline,chat,Cancellation,High,2024-06-29 00:12:00,2024-06-29 09:22:48,A0044,4
T0003439,agoda,phone,General Query,High,2024-10-17 21:21:00,2024-10-17 22:33:36,A0020,1
T0003648,agoda,social,Bill,Urgent,2025-03-06 01:42:00,,A0004,
T0002681,agoda,email,Technical Issue,High,2025-02-11 17:51:00,2025-02-12 00:27:36,A0011,
T0003180,priceline,social,cancellation,Low,12/04/2025 09:38,2025-04-12 18:57:12,A0056,5
T0000735,priceline,email,Billing,Urgent,06/12/2024 16:49,,A0039,
T0002426,agoda,SOCIAL,booking change,High,2024-10-05 06:26:00,2024-10-06 04:06:48,A0024,
T0003218,Booking.com,CHAT,Billing ,Medium,2024-07-06 07:51:00,2024-07-06 10:42:00,A0002,
T0001117,Booking.com,email,BILLING,High,2025-03-02 10:30:00,2025-03-02 15:00:00,A0013,5
T0004876,agoda,email,Billing,Low,2025-03-09 08:00:00,2025-03-10 01:36:36,A0019,3
T0003618,priceline,chat,Billing,Urgent,02/03/2025 17:59,2025-03-03 09:48:12,A0016,
T0001606,agoda,phone,Booking Change,High,2024-12-26 07:00:00,2024-12-26 13:33:36,A0058,1
T0002805,Booking.com,social,booking change,Urgent,2025-03-22 19:36:00,2025-03-23 01:15:36,A0056,
T0001783,Booking.com,social,General Query,Low,2024-07-03 10:27:00,2024-07-03 16:04:48,A0017,
T0002512,priceline,email,General Query,Low,2025-04-12 08:35:00,2025-04-12 21:59:00,A0014,2
T0003386,KAYAK,PHONE,Billing,High,2025-02-22 16:03:00,2025-02-23 13:42:36,A0009,2
T0003329,priceline,phone,Technical Issue,Medium,27/01/2025 21:57,,A0051,
T0004593,KAYAK,chat,General Query,High,20/11/2024 13:25,2024-11-21 09:50:12,A0021,2
T0004086,priceline,email,Billing,Low,2024-07-05 06:36:00,2024-07-06 02:24:36,A0014,1
T0003981,agoda,phone,Billing,High,2024-11-20 20:40:00,,A0046,
T0001245,priceline,chat,Booking Change ,High,2024-07-02 07:52:00,2024-07-03 00:39:24,A0016,3
T0001048,agoda,social,general query,Urgent,2025-02-04 00:04:00,2025-02-04 10:11:48,A0026,1
T0004368,Booking.com,phone,Technical Issue,Medium,2025-01-14 05:06:00,2025-01-14 20:15:36,A0046,1
T0001122,KAYAK,social,Billing,High,2025-03-03 07:18:00,2025-03-03 12:30:00,A0014,4
T0002885,KAYAK,email,Cancellation,Low,2025-04-16 12:46:00,2025-04-17 08:30:24,A0038,2
T0000334,priceline,chat,Technical Issue,High,10/05/2025 04:33,2025-05-10 05:20:24,A0008,4
T0003984,priceline,email,technical issue,Medium,2024-12-29 00:25:00,,A0017,
T0004484,KAYAK,phone,TECHNICAL ISSUE,Low,2024-11-02 04:58:00,2024-11-02 20:59:12,A0037,2
T0001001,KAYAK,chat,General Query,Low,2024-12-15 23:44:00,2024-12-16 00:08:36,A0037,5
T0000142,Booking.com,chat,Booking Change,Urgent,2025-01-25 15:37:00,2025-01-25 18:26:12,A0048,2
T0001983,KAYAK,chat,General Query,Low,2025-03-13 21:01:00,2025-03-14 09:10:36,A0001,4
T0003306,agoda,phone,Booking Change,Medium,2025-01-02 22:15:00,2025-01-03 03:00:36,A0037,3
T0000955,Booking.com,social,General Query,Medium,2024-07-04 07:54:00,2024-07-04 14:27:36,A0047,
T0004346,KAYAK,phone,Cancellation,Medium,2025-02-23 23:50:00,2025-02-24 06:48:12,A0003,3
T0001730,Booking.com,phone,Booking Change,Urgent,2025-03-04 03:47:00,2025-03-06 07:00:48,A0045,4
T0000122,KAYAK,email,Technical Issue,High,2024-09-11 23:59:00,,A0038,
T0000977,priceline,social,General Query,Medium,2024-06-30 18:12:00,2024-06-30 22:45:00,A0060,3
T0004147,Booking.com,chat,CANCELLATION,Urgent,2024-07-02 15:50:00,2024-07-03 07:20:36,A0010,
T0000567,agoda,chat,cancellation,Low,16/04/2025 22:00,,A0007,
T0000304,Booking.com,email,Booking Change,Urgent,28/01/2025 14:31,2025-01-28 19:38:48,A0029,
T0002607,agoda,chat,Booking Change,Urgent,2024-12-30 09:04:00,2024-12-31 07:23:12,A0031,
T0001325,KAYAK,social,General Query,Low,2025-03-28 02:03:00,2025-03-28 10:47:24,A0023,
T0004255,agoda,email,Cancellation ,High,2024-08-25 15:34:00,2024-08-25 19:26:48,A0005,
T0004796,KAYAK,CHAT,Technical Issue,High,03/09/2024 09:16,2024-09-03 21:44:48,A0042,
T0001938,agoda,phone,booking change,Medium,2024-09-19 16:15:00,2024-09-20 08:00:36,A0007,1
T0001776,KAYAK,email,General Query,Low,2025-04-03 19:13:00,2025-04-04 06:19:00,A0029,5
T0001963,Booking.com,phone,Technical Issue ,Urgent,2025-05-20 11:38:00,2025-05-21 01:35:36,A0047,3
T0001689,Booking.com,phone,Booking Change,Medium,2024-12-08 07:59:00,2024-12-09 01:04:24,A0042,4
T0002308,agoda,chat,Cancellation,High,2024-08-30 18:11:00,2024-08-31 02:42:48,A0059,
T0003082,agoda,phone,BOOKING CHANGE,Low,2025-01-30 21:44:00,2025-01-31 05:12:48,A0009,
T0003662,priceline,social,TECHNICAL ISSUE,Low,2024-11-02 09:20:00,2024-11-02 09:38:00,A0059,1
T0000806,priceline,email,General Query,Urgent,2025-01-23 15:39:00,2025-01-23 22:28:12,A0031,3
T0003029,priceline,chat,CANCELLATION,Medium,2024-06-09 23:33:00,2024-06-10 04:50:24,A0001,
T0001158,agoda,chat,Cancellation,Urgent,2024-08-31 07:16:00,2024-08-31 11:05:12,A0038,
T0004012,KAYAK,SOCIAL,General Query,High,2024-10-29 06:15:00,2024-10-29 22:04:12,A0019,
T0003000,Booking.com,social,booking change,High,2024-07-24 20:09:00,2024-07-25 07:15:36,A0031,1
T0002966,priceline,phone,Billing,Medium,2025-05-27 22:47:00,2025-05-27 23:20:00,A0033,4
T0000114,Booking.com,email,Booking Change,Low,2024-06-08 21:24:00,2024-06-10 13:26:24,A0028,4
T0003290,Booking.com,phone,General Query,Low,2025-05-17 01:58:00,2025-05-18 11:05:12,A0051,
T0003742,Booking.com,phone,Booking Change,High,2024-10-22 05:05:00,2024-10-22 15:59:36,A0033,
T0003213,agoda,e-mail,Booking Change ,Low,16/06/2024 15:25,2024-06-16 21:30:24,A0055,4
T0000085,agoda,social,General Query,Urgent,2024-10-29 10:21:00,2024-10-29 10:43:12,A0002,3
T0004139,Booking.com,chat,Booking Change,High,2025-03-03 09:09:00,2025-03-05 01:15:36,A0051,5
T0004698,priceline,chat,Billing,High,2024-09-22 10:33:00,2024-09-23 02:42:36,A0017,10
T0001179,agoda,phone,Technical Issue,High,2025-04-20 01:32:00,,A0007,
T0004517,KAYAK,chat,Booking Change,Medium,2025-05-07 15:00:00,2025-05-07 17:25:48,A0040,5
T0002831,KAYAK,phone,Cancellation,Urgent,2024-06-15 13:47:00,2024-06-15 14:51:12,,
T0000729,agoda,social,technical issue,Low,2024-08-16 03:37:00,,A0001,
T0000339,KAYAK,email,Booking Change,High,2025-04-22 18:48:00,,A0017,
T0003873,Booking.com,phone,General Query,Urgent,2025-04-08 02:35:00,2025-04-08 20:54:12,A0010,10
T0004969,KAYAK,email,Bill,High,2025-05-16 07:55:00,2025-05-16 11:08:12,A0035,3
T0001729,KAYAK,phone,Booking Change,High,2024-06-30 17:46:00,2024-06-30 19:48:24,A0012,4
T0003106,agoda,PHONE,booking change,High,2025-04-17 20:53:00,2025-04-18 15:53:00,A0037,4
T0001265,priceline,email,Cancellation,Low,2025-06-01 03:24:00,2025-06-02 02:14:24,A0035,2
T0002601,Booking.com,phone,GENERAL QUERY,Medium,2024-09-06 07:21:00,2024-09-06 14:09:00,A0022,4
T0004625,agoda,chat,Booking Change,Low,2024-11-08 08:54:00,2024-11-08 09:07:12,A0053,
T0004281,Booking.com,email,Technical Issue,Medium,26/01/2025 01:55,,A0057,
T0003287,priceline,email,General Query,High,2024-09-21 19:33:00,,A0051,
T0002701,Booking.com,phone,Cancellation,Urgent,26/06/2024 15:40,2024-06-26 18:55:00,A0060,5
T0001560,KAYAK,email,Technical Issue,Medium,13/02/2025 22:49,,A0022,
T0000775,priceline,social,Booking Change,High,2024-10-25 22:06:00,2024-10-25 23:09:36,A0035,
T0000726,Booking.com,chat,Technical Issue,Urgent,2025-04-03 21:48:00,2025-04-04 02:59:24,A0008,2
T0002045,agoda,e-mail,Technical Issue,High,2024-06-19 02:58:00,2024-06-19 11:17:48,A0008,
T0003468,Booking.com,e-mail,booking change,Urgent,2024-11-15 06:11:00,,A0046,
T0000348,agoda,phone,Booking Change,Urgent,2025-02-17 14:59:00,2025-02-17 17:06:12,A0004,1
T0001406,priceline,social,Billing,High,2024-07-29 21:29:00,2024-07-29 22:20:00,A0047,1
T0001555,priceline,social,BOOKING CHANGE,Low,2024-08-14 02:29:00,2024-08-14 16:09:12,A0053,6
T0003068,agoda,SOCIAL,CANCELLATION,High,2024-07-20 02:19:00,2024-07-20 03:25:36,A0012,5
T0004044,priceline,email,Billing,Urgent,2024-07-13 20:09:00,2024-07-13 21:31:48,A0021,5
T0004231,KAYAK,social,Billing ,Medium,2024-08-01 12:55:00,2024-08-01 13:29:48,A0008,
T0001993,Booking.com,phone,Cancellation,Low,14/03/2025 03:27,2025-03-14 10:45:36,A0023,
T0000214,priceline,social,Billing,Medium,2024-10-23 02:21:00,2024-10-23 19:00:00,A0055,5
T0004114,agoda,phone,Billing,High,02/11/2024 18:24,2024-11-02 20:40:12,A0055,5
T0002080,priceline,SOCIAL,Technical Issue,Urgent,06/06/2024 03:37,,A0022,
T0004051,agoda,social,Booking Change,Low,2024-12-19 13:32:00,2024-12-19 18:13:24,A0021,
T0004840,agoda,email,Cancellation,Medium,2024-08-01 05:01:00,2024-08-01 05:26:48,A0029,
T0001561,Booking.com,social,GENERAL QUERY,Urgent,04/12/2024 16:52,2024-12-05 02:03:24,A0019,6
T0000534,KAYAK,phone,Booking Change,Urgent,10/01/2025 17:41,2025-01-10 19:07:24,A0001,6
T0002270,Booking.com,social,Technical Issue,Medium,05/12/2024 20:45,,A0017,
T0000280,Booking.com,chat,Technical Issue,Low,2024-06-23 23:11:00,2024-06-24 03:45:12,A0059,1
T0003305,agoda,phone,Billing,Low,2024-10-11 10:08:00,2024-10-12 17:52:24,A0056,
T0003516,Booking.com,chat,CANCELLATION,Low,2024-09-25 12:43:00,2024-09-26 10:50:48,A0057,
T0003374,KAYAK,phone,Billing,Low,15/01/2025 19:09,2025-01-17 12:18:36,A0034,
T0001195,Booking.com,chat,General Query,High,10/05/2025 20:35,2025-05-11 03:27:48,A0050,5
T0001354,priceline,phone,Technical Issue,High,2025-03-11 03:14:00,2025-03-11 12:04:24,A0042,2
T0004770,Booking.com,phone,General Query ,High,16/10/2024 16:45,2024-10-16 20:31:12,A0018,4
T0000324,agoda,email,CANCELLATION,Low,2025-01-27 10:04:00,2025-01-27 13:21:24,A0045,3
T0000491,Booking.com,social,booking change,Urgent,2024-07-18 15:30:00,2024-07-19 00:14:24,A0050,
T0002551,agoda,social,Technical Issue,High,17/01/2025 21:28,2025-01-18 00:32:48,A0039,
T0000820,Booking.com,social,Technical Issue,Urgent,14/04/2025 23:44,2025-04-15 06:35:00,A0044,
T0004245,agoda,social,TECHNICAL ISSUE,Medium,2025-02-28 08:02:00,2025-02-28 12:57:12,A0024,8
T0001028,agoda,e-mail,Billing,Low,2025-05-18 11:04:00,2025-05-19 10:41:12,A0004,2
T0004444,Booking.com,social,GENERAL QUERY,Medium,2025-02-03 05:20:00,2025-02-03 07:21:48,A0052,3
T0000563,priceline,SOCIAL,Billing,Medium,2025-02-21 12:50:00,2025-02-21 14:21:48,A0015,
T0003454,priceline,phone,Technical Issue ,Urgent,2024-10-02 04:42:00,2024-10-02 11:24:00,A0049,2
T0000719,agoda,social,General Query,Low,2024-09-19 13:33:00,2024-09-21 09:17:24,A0031,5
T0002672,priceline,e-mail,Technical Issue ,Medium,2024-12-26 15:31:00,2024-12-27 02:16:36,A0058,2
T0001671,Booking.com,Email,Technical Issue,Urgent,2024-07-03 06:26:00,2024-07-03 10:36:12,A0006,
T0001766,Booking.com,chat,GENERAL QUERY,High,23/08/2024 18:31,,A0003,
T0001921,priceline,phone,General Query,Urgent,2024-06-02 09:04:00,2024-06-02 15:55:36,A0035,5
T0000702,agoda,social,Booking Change,Low,30/07/2024 23:32,2024-07-31 02:51:48,A0058,2
T0004520,priceline,email,Booking Change,Urgent,06/02/2025 18:12,2025-02-07 08:27:00,A0030,2
T0003586,KAYAK,SOCIAL,Cancellation,Medium,2025-05-24 21:56:00,2025-05-25 02:32:36,A0048,
T0002573,priceline,chat,Cancellation ,Low,2024-12-23 10:29:00,2024-12-23 16:00:12,A0027,9
T0000099,Booking.com,social,General Query,Urgent,2024-07-09 13:58:00,2024-07-09 23:45:24,A0030,2
T0004577,KAYAK,phone,Billing,High,2025-05-30 09:18:00,2025-05-30 11:22:12,A0044,5
T0002830,KAYAK,email,General Query,Medium,2024-11-10 21:47:00,2024-11-11 16:40:24,A0003,
T0000282,priceline,chat,billing,Urgent,2025-02-21 13:49:00,2025-02-21 17:53:48,A0002,
T0003192,KAYAK,social,TECHNICAL ISSUE,High,2025-03-05 17:56:00,2025-03-05 19:44:00,A0030,
T0001600,priceline,social,cancellation,Low,2025-02-10 08:59:00,2025-02-10 18:05:36,A0001,
T0000812,agoda,social,BOOKING CHANGE,Urgent,2024-07-15 03:31:00,,A0002,
T0000655,agoda,email,Booking Change,Low,2025-02-25 18:22:00,2025-02-26 07:01:36,A0006,7
T0000798,KAYAK,social,Cancellation ,Medium,2025-03-20 23:44:00,2025-03-21 06:59:36,A0051,3
T0002864,priceline,social,Booking Change,Medium,20/08/2024 09:19,2024-08-21 02:41:12,A0053,2
T0000107,priceline,email,Cancellation,Low,25/01/2025 11:27,2025-01-26 13:31:12,A0033,1
T0003915,agoda,email,Booking Change,Urgent,2025-05-30 17:38:00,2025-05-30 19:46:24,A0007,
T0004096,agoda,email,Booking Change,High,2025-01-22 04:03:00,,A0018,
T0000275,Booking.com,chat,Booking Change ,Low,2024-06-21 17:52:00,2024-06-21 23:21:24,A0015,6
T0003709,priceline,phone,Technical Issue ,Urgent,2024-08-02 23:21:00,2024-08-03 11:15:00,A0022,
T0004649,priceline,phone,Technical Issue,Urgent,2025-04-04 07:42:00,2025-04-05 17:58:48,A0060,4
T0001068,agoda,chat,Booking Change,Low,2025-04-23 10:24:00,2025-04-23 17:22:12,A0046,1
T0002495,priceline,Email,Bill,Medium,08/07/2024 23:55,2024-07-09 03:59:12,A0025,8
T0000785,Booking.com,PHONE,General Query,Urgent,20/09/2024 19:37,2024-09-21 01:24:24,A0028,
T0003609,priceline,CHAT,Cancellation,Urgent,2024-12-15 21:37:00,2024-12-15 23:58:00,A0021,
T0004696,KAYAK,social,Technical Issue,High,2024-12-13 20:19:00,2024-12-14 03:47:48,A0031,4
T0004855,Booking.com,email,Cancellation,Low,2024-08-05 18:10:00,2024-08-05 21:01:00,A0053,
T0001166,priceline,e-mail,Cancellation,Low,2024-10-04 03:44:00,2024-10-04 16:55:24,A0055,
T0000004,priceline,chat,General Query,Medium,2025-04-26 02:44:00,2025-04-26 08:47:00,A0040,
T0003052,KAYAK,chat,Technical Issue ,Urgent,06/08/2024 13:48,2024-08-06 18:07:12,A0006,8
T0004623,KAYAK,email,Technical Issue,Urgent,04/12/2024 13:29,2024-12-04 19:54:48,A0013,1
T0000087,Booking.com,phone,General Query ,Medium,2024-06-03 11:31:00,2024-06-03 21:13:36,A0019,
T0002191,agoda,phone,General Query,Medium,2024-08-23 19:41:00,,A0045,
T0001471,Booking.com,chat,Billing,High,2024-11-16 19:26:00,2024-11-17 03:59:36,A0054,3
T0004794,Booking.com,social,Technical Issue,Medium,2024-07-27 19:44:00,2024-07-28 02:38:00,A0036,10
T0002789,Booking.com,social,Billing,Medium,2024-10-27 09:04:00,2024-10-27 18:34:00,A0031,
T0002187,KAYAK,Email,Cancellation,Urgent,2024-09-09 21:20:00,2024-09-10 02:23:36,,7
T0002602,agoda,chat,Technical Issue,High,2025-05-05 02:09:00,2025-05-05 12:24:36,A0041,
T0004859,KAYAK,chat,Technical Issue,Urgent,2025-03-23 14:13:00,2025-03-24 01:05:48,A0035,1
T0003782,Booking.com,email,General Query,Low,2024-10-06 11:06:00,2024-10-06 14:22:48,A0055,5
T0000878,KAYAK,phone,cancellation,Urgent,2024-12-10 08:13:00,2024-12-10 18:19:36,A0038,2
T0001637,agoda,social,Cancellation,Urgent,2025-01-20 18:15:00,2025-01-22 12:26:24,A0005,2
T0004779,KAYAK,social,General Query,Medium,2025-02-02 11:02:00,2025-02-02 21:15:48,A0058,2
T0000694,priceline,chat,Booking Change ,Medium,25/12/2024 18:43,2024-12-25 22:17:48,A0008,4
T0002335,Booking.com,chat,TECHNICAL ISSUE,High,21/08/2024 21:48,2024-08-22 08:01:12,A0060,
T0002328,Booking.com,email,Technical Issue,High,2024-10-24 04:00:00,2024-10-24 06:29:24,A0053,5
T0001575,Booking.com,email,Cancellation,Urgent,2024-06-14 06:09:00,2024-06-14 06:32:24,A0026,4
T0004629,priceline,email,General Query ,Medium,2025-02-13 05:54:00,2025-02-13 16:16:12,A0010,
T0001628,KAYAK,phone,Technical Issue,Medium,19/08/2024 18:17,2024-08-19 23:43:24,A0026,5
T0000379,Booking.com,chat,Billing,Low,2024-07-05 19:53:00,2024-07-06 00:30:12,A0028,
T0001616,agoda,phone,general query,Urgent,2024-07-07 17:40:00,2024-07-08 08:23:48,A0030,
T0002790,Booking.com,social,booking change,High,2025-03-25 17:37:00,,A0059,
T0001350,agoda,social,Billing,Medium,2024-08-02 15:23:00,,A0055,
T0004422,Booking.com,phone,general query,Low,2024-07-07 21:01:00,2024-07-07 23:05:12,A0039,3
T0001370,agoda,chat,Booking Change,Urgent,2025-03-14 01:40:00,2025-03-14 02:27:24,A0002,
T0004296,Booking.com,email,Technical Issue,Medium,2025-02-16 05:15:00,2025-02-16 08:11:24,A0060,4
T0004170,agoda,chat,Billing ,Urgent,26/02/2025 19:42,2025-02-28 14:52:12,A0055,4
T0000321,Booking.com,chat,General Query,Medium,2025-05-13 21:49:00,2025-05-14 01:42:24,A0024,
T0000498,agoda,phone,Bill,Low,2025-01-12 10:13:00,2025-01-12 13:33:24,A0008,3
T0003286,priceline,social,Technical Issue,Low,2025-02-02 18:38:00,2025-02-02 19:51:12,A0024,2
T0003107,agoda,phone,General Query,Urgent,24/02/2025 09:51,2025-02-24 10:40:12,A0052,
T0000308,KAYAK,phone,Cancellation,Medium,18/05/2025 23:02,2025-05-19 01:21:48,A0045,3
T0000973,agoda,email,BOOKING CHANGE,Urgent,25/03/2025 11:53,2025-03-25 13:18:12,A0033,
T0002928,agoda,phone,Cancellation,Low,2025-01-08 16:53:00,2025-01-08 22:48:12,A0038,
T0003532,priceline,email,Booking Change,High,2024-12-23 16:52:00,,A0018,
T0001633,agoda,chat,Technical Issue,High,2025-01-19 17:33:00,2025-01-19 22:07:12,A0050,
T0003128,KAYAK,email,Cancellation,Low,2025-04-19 23:16:00,2025-04-20 06:26:48,A0026,6
T0003788,Booking.com,social,BILLING,High,25/07/2024 09:47,2024-07-25 11:17:36,A0037,
T0004795,Booking.com,chat,Technical Issue,Medium,2024-09-01 03:13:00,2024-09-01 04:27:24,A0001,
T0001931,Booking.com,social,Billing,Low,05/08/2024 09:08,2024-08-05 10:38:36,A0007,3
T0000230,priceline,chat,General Query,Medium,2024-12-26 13:41:00,2024-12-26 16:15:12,A0022,3
T0003672,priceline,chat,Billing,High,2024-09-23 04:54:00,2024-09-23 05:08:24,A0012,
T0002558,Booking.com,social,General Query,Urgent,2024-06-23 14:00:00,2024-06-24 02:07:48,A0029,4
T0001072,Booking.com,chat,Booking Change,Medium,2025-03-29 12:07:00,2025-03-29 13:25:36,A0057,1
T0001420,Booking.com,chat,Booking Change ,Low,2025-06-01 04:44:00,2025-06-01 07:18:12,,1
T0001464,Booking.com,phone,Cancellation,Urgent,2025-03-28 08:55:00,2025-03-28 13:59:12,A0050,3
T0002025,priceline,chat,Billing,Low,2024-11-12 10:19:00,2024-11-12 10:32:48,A0035,3
T0002207,priceline,phone,GENERAL QUERY,Low,14/05/2025 20:33,2025-05-15 05:11:24,A0047,
T0004941,KAYAK,PHONE,Booking Change,Low,2024-08-31 16:18:00,2024-09-01 05:55:12,A0006,
T0001657,KAYAK,phone,Booking Change,High,24/08/2024 03:32,,A0043,
T0002762,Booking.com,chat,Technical Issue,Medium,2025-01-16 02:38:00,2025-01-16 14:47:00,A0011,3
T0002354,priceline,chat,Cancellation,Low,2024-12-20 02:56:00,2024-12-20 12:59:36,A0058,
T0003314,priceline,social,Technical Issue,High,2024-09-01 18:50:00,2024-09-02 02:27:12,A0033,3
T0004409,priceline,social,Technical Issue,High,2024-09-26 02:06:00,2024-09-26 04:00:36,A0029,
T0003366,Booking.com,chat,Billing,Urgent,2024-10-28 13:46:00,2024-10-28 21:38:48,A0010,2
T0001071,Booking.com,email,Technical Issue,Urgent,2024-12-02 22:46:00,2024-12-03 03:03:24,A0012,
T0000835,KAYAK,social,TECHNICAL ISSUE,Medium,07/10/2024 03:26,2024-10-07 10:42:48,A0037,5
T0004925,Booking.com,Email,Booking Change,Medium,30/12/2024 04:31,2024-12-30 13:05:12,A0045,4
T0000708,priceline,phone,General Query,Low,2024-12-26 15:38:00,2024-12-27 14:21:12,A0060,8
T0000964,Booking.com,chat,Technical Issue,Low,2025-01-28 19:13:00,2025-01-28 23:52:36,A0020,
T0000244,Booking.com,chat,CANCELLATION,Low,2024-09-11 15:17:00,2024-09-11 22:46:24,A0001,2
T0002357,KAYAK,email,billing,Urgent,2024-08-05 07:21:00,2024-08-05 11:25:48,A0045,2
T0003364,agoda,chat,Technical Issue,Urgent,2024-12-29 03:55:00,2024-12-30 18:03:24,A0018,1
T0003898,KAYAK,social,cancellation,Urgent,2024-12-23 02:13:00,,A0007,
T0002342,Booking.com,social,General Query,High,23/08/2024 07:17,2024-08-24 01:39:48,A0018,
T0003710,priceline,social,billing,Medium,2025-05-11 16:43:00,2025-05-11 17:04:00,A0055,3
T0004534,agoda,chat,General Query ,Medium,2024-06-14 02:20:00,2024-06-14 03:47:00,A0059,
T0002032,Booking.com,social,Cancellation,Medium,21/03/2025 18:11,2025-03-22 10:51:12,A0017,
T0000012,Booking.com,chat,Technical Issue,Urgent,2024-10-06 06:17:00,2024-10-06 07:18:12,A0033,1
T0000671,KAYAK,email,Booking Change,Urgent,2024-08-19 10:14:00,2024-08-19 20:55:24,A0021,4
T0004849,KAYAK,social,Cancellation,Medium,2024-11-14 10:43:00,2024-11-14 17:01:00,A0053,3
T0000206,priceline,social,Technical Issue,Low,2024-08-29 01:55:00,2024-08-29 02:29:12,A0060,4
T0001704,KAYAK,social,Technical Issue ,Low,2024-08-24 03:54:00,2024-08-24 14:22:12,A0015,1
T0004428,KAYAK,email,Billing,Medium,2024-08-16 04:53:00,2024-08-16 15:33:48,A0051,
T0001809,agoda,e-mail,Booking Change,Urgent,2024-11-19 20:28:00,2024-11-20 04:53:12,A0053,3
T0001972,KAYAK,phone,Technical Issue,Urgent,20/01/2025 21:41,2025-01-21 06:09:48,A0019,7
T0004940,Booking.com,email,Cancellation,Urgent,2025-03-11 23:00:00,2025-03-12 02:14:24,A0033,
T0004269,Booking.com,chat,Cancellation,High,2024-12-05 02:14:00,2024-12-05 12:36:48,A0005,
T0004377,Booking.com,email,cancellation,Medium,2024-06-07 21:50:00,2024-06-08 12:08:36,A0052,1
T0001357,KAYAK,chat,billing,Low,2024-11-30 13:42:00,2024-11-30 17:10:48,A0021,
T0003887,agoda,social,TECHNICAL ISSUE,Low,19/02/2025 16:45,,A0049,
T0001221,KAYAK,phone,Cancellation,Low,22/01/2025 15:58,2025-01-23 04:44:48,A0051,10
T0004673,priceline,social,Cancellation ,Medium,24/12/2024 07:22,,A0008,
T0001466,priceline,phone,General Query,Medium,2025-05-05 02:22:00,2025-05-05 15:03:24,A0005,5
T0001126,Booking.com,chat,General Query,Low,06/10/2024 13:26,2024-10-06 15:38:36,A0013,4
T0003301,Booking.com,phone,Technical Issue,Low,08/09/2024 15:29,2024-09-09 12:34:24,A0047,2
T0003955,agoda,e-mail,Billing,High,2024-09-20 04:11:00,2024-09-20 04:40:24,A0039,
T0002442,priceline,email,Technical Issue,High,2024-06-02 03:19:00,,A0060,
T0004393,agoda,phone,Cancellation,Medium,2024-08-10 12:14:00,,A0058,
